lambda_um,width_um,height_um,n_eff_TE,n_eff_TM
1.625,0.825,0.9,1.73548854611536,1.74164778592249
1.625,0.825,0.925,1.73896131657132,1.74698468920299
1.625,0.825,0.95,1.74236369584933,1.75213795216978
1.625,0.825,0.975,1.74561021534154,1.75702839721836
1.625,0.825,1,1.74864361461524,1.76161782920597
1.625,0.85,0.6,1.68809936463557,1.66071504413396
1.625,0.85,0.625,1.69327261507552,1.66891588287354
1.625,0.85,0.65,1.69840411143674,1.67705343004603
1.625,0.85,0.675,1.70331473390215,1.68493063940105
1.625,0.85,0.7,1.70822384382128,1.69268309370262
1.625,0.85,0.725,1.71303253937304,1.70040098354885
1.625,0.85,0.75,1.71772248241455,1.70777650977406
1.625,0.85,0.775,1.72213460173606,1.7148004037353
1.625,0.85,0.8,1.72651264429946,1.72163774877409
1.625,0.85,0.825,1.730682557745,1.72821012270864
1.625,0.85,0.85,1.73472843157785,1.73437777214111
1.625,0.85,0.875,1.73857612744116,1.74043217376045
1.625,0.85,0.9,1.74226515302211,1.74606820273996
1.625,0.85,0.925,1.74576478677738,1.75140533811316
1.625,0.85,0.95,1.74919437136612,1.75659779040294
1.625,0.85,0.975,1.7524719386214,1.7615223704641
1.625,0.85,1,1.75552473352798,1.76610861986056
1.625,0.875,0.6,1.69373157988635,1.66432366455873
1.625,0.875,0.625,1.6989461691099,1.67255473824292
1.625,0.875,0.65,1.70411371128742,1.68071361228466
1.625,0.875,0.675,1.70921738523983,1.68877365847622
1.625,0.875,0.7,1.71423200714286,1.69668874211062
1.625,0.875,0.725,1.71904336885207,1.70439236321706
1.625,0.875,0.75,1.72374320987945,1.71176922857885
1.625,0.875,0.775,1.72829748691421,1.71892344370984
1.625,0.875,0.8,1.73268669940471,1.7257877703245
1.625,0.875,0.825,1.73689670897237,1.73241082386238
1.625,0.875,0.85,1.7409533098333,1.73865481214392
1.625,0.875,0.875,1.74489604127117,1.74456618996439
1.625,0.875,0.9,1.74856770382143,1.7503581745505
1.625,0.875,0.925,1.75214213631428,1.75578495897806
1.625,0.875,0.95,1.75555022006994,1.76094252619418
1.625,0.875,0.975,1.75880731317477,1.76583130051622
1.625,0.875,1,1.76193752849888,1.77048376815285
1.625,0.9,0.6,1.69892631034319,1.66758222207218
1.625,0.9,0.625,1.70432405393448,1.6759975649076
1.625,0.9,0.65,1.70965182680995,1.68432726971112
1.625,0.9,0.675,1.71474523110415,1.69238279913467
1.625,0.9,0.7,1.71980808845481,1.70029252474647
1.625,0.9,0.725,1.72475005079917,1.70813818053422
1.625,0.9,0.75,1.72956120045241,1.71562779342064
1.625,0.9,0.775,1.73408452842257,1.72275615188941
1.625,0.9,0.8,1.73854997721912,1.72967761293811
1.625,0.9,0.825,1.74279801078534,1.73632615264388
1.625,0.9,0.85,1.74688499680672,1.74258996700664
1.625,0.9,0.875,1.75084145614215,1.74864501627635
1.625,0.9,0.9,1.75461039234117,1.75430422367629
1.625,0.9,0.925,1.75811605337038,1.75972960648658
1.625,0.9,0.95,1.76158728043946,1.76494958417524
1.625,0.9,0.975,1.76489953437946,1.76989844961722
1.625,0.9,1,1.76798846229487,1.77451231968329
1.625,0.925,0.6,1.70401309061571,1.67088251195783
1.625,0.925,0.625,1.70944066844095,1.67931734941245
1.625,0.925,0.65,1.71479396548868,1.68765814638313
1.625,0.925,0.675,1.72005406676436,1.69587649626477
1.625,0.925,0.7,1.72520505605076,1.70392945497501
1.625,0.925,0.725,1.73014306454611,1.71175447625407
1.625,0.925,0.75,1.73495743969664,1.71923907054838
1.625,0.925,0.775,1.73960259319948,1.72648287055979
1.625,0.925,0.8,1.74407317334172,1.73342367319091
1.625,0.925,0.825,1.74835335234884,1.74011320232957
1.625,0.925,0.85,1.75247088387061,1.74641732179246
1.625,0.925,0.875,1.75640712835727,1.75244119770064
1.625,0.925,0.9,1.76020677420871,1.758188501757
1.625,0.925,0.925,1.76386613868824,1.76360352164832
1.625,0.925,0.95,1.76724577729285,1.76885760774402
1.625,0.925,0.975,1.77053977768969,1.7737684306714
1.625,0.925,1,1.77369574521741,1.77844062772686
1.625,0.95,0.6,1.70870173648252,1.67385264807351
1.625,0.95,0.625,1.71428725744668,1.68245141208743
1.625,0.95,0.65,1.71977780173527,1.69094430831495
1.625,0.95,0.675,1.72502272705622,1.69915070035643
1.625,0.95,0.7,1.73021139218134,1.70719244269018
1.625,0.95,0.725,1.73526109212077,1.71514384547463
1.625,0.95,0.75,1.74016964233649,1.72272760219125
1.625,0.95,0.775,1.74478268703149,1.72994206204548
1.625,0.95,0.8,1.74931740278914,1.73693149403714
1.625,0.95,0.825,1.75362821194172,1.74364029310345
1.625,0.95,0.85,1.75777111266181,1.74995730149259
1.625,0.95,0.875,1.76177041291647,1.75605469835856
1.625,0.95,0.9,1.7655519954148,1.76178200151924
1.625,0.95,0.925,1.76913831459968,1.7672007955979
1.625,0.95,0.95,1.77267192747371,1.77241040128474
1.625,0.95,0.975,1.77596312751456,1.77742423821307
1.625,0.95,1,1.77908296080269,1.78205632203698
1.625,0.975,0.6,1.71328992133702,1.67686337621136
1.625,0.975,0.625,1.71889665263198,1.68547393667617
1.625,0.975,0.65,1.72440490322202,1.69397072699333
1.625,0.975,0.675,1.72979427264272,1.70232388407601
1.625,0.975,0.7,1.73505697277152,1.7104934045372
1.625,0.975,0.725,1.74009837913879,1.71842017901614
1.625,0.975,0.75,1.74500569248141,1.72599460330253
1.625,0.975,0.775,1.74972373339143,1.73331256183982
1.625,0.975,0.8,1.75425932735328,1.74031604400089
1.625,0.975,0.825,1.75859548520844,1.7470592204128
1.625,0.975,0.85,1.76276272728328,1.75341036718914
1.625,0.975,0.875,1.76674287754261,1.75947442342334
1.625,0.975,0.9,1.77057406510074,1.76525521902324
1.625,0.975,0.925,1.77421144263133,1.77074909643853
1.625,0.975,0.95,1.77769053275179,1.77595629931824
1.625,0.975,0.975,1.78107177022158,1.78082510702
1.625,0.975,1,1.78416487300615,1.78559435217755
1.625,1,0.6,1.71745289970435,1.67968617767061
1.625,1,0.625,1.72320190740332,1.68839297047799
1.625,1,0.65,1.72882283791233,1.69698729319381
1.625,1,0.675,1.73418928679909,1.70536158317335
1.625,1,0.7,1.73948768254594,1.71354588454408
1.625,1,0.725,1.74460972712201,1.72154290444568
1.625,1,0.75,1.74961233173843,1.72917991584923
1.625,1,0.775,1.75429458295489,1.73649701804392
1.625,1,0.8,1.75889216692034,1.74353593689234
1.625,1,0.825,1.76323842535707,1.75028901488172
1.625,1,0.85,1.76744197751414,1.75665442757377
1.625,1,0.875,1.77147223307342,1.76276042845415
1.625,1,0.9,1.77529087180834,1.76853544042796
1.625,1,0.925,1.77890380285551,1.77400738477101
1.625,1,0.95,1.78242867538147,1.77924668280005
1.625,1,0.975,1.78578488924594,1.78420703752284
1.625,1,1,1.78898232445986,1.7888166266123
1.625,1.025,0.6,1.72165952765298,1.68231898831823
1.625,1.025,0.625,1.72741747271104,1.69108163913549
1.625,1.025,0.65,1.7330555485259,1.69971279685854
1.625,1.025,0.675,1.73855231701178,1.70818138014947
1.625,1.025,0.7,1.74390709129186,1.7164500685379
1.625,1.025,0.725,1.74903345172522,1.72446276138412
1.625,1.025,0.75,1.75401668121025,1.73211270389688
1.625,1.025,0.775,1.75879360251981,1.73949261289756
1.625,1.025,0.8,1.76338147295597,1.74654803342621
1.625,1.025,0.825,1.76776233560682,1.75333525862232
1.625,1.025,0.85,1.77196918944561,1.75972482555959
1.625,1.025,0.875,1.77598463449419,1.76582091463995
1.625,1.025,0.9,1.77984177761853,1.77162700554717
1.625,1.025,0.925,1.78350070875894,1.77714395416864
1.625,1.025,0.95,1.78700008986216,1.78237181758422
1.625,1.025,0.975,1.79033757562784,1.78731935937123
1.625,1.025,1,1.79352627703107,1.79201887910924
1.625,1.05,0.6,1.72541480517377,1.68489458306371
1.625,1.05,0.625,1.73129838320161,1.69374062329157
1.625,1.05,0.65,1.73703468432886,1.70245720972224
1.625,1.05,0.675,1.74250602667303,1.71094350430473
1.625,1.05,0.7,1.74788879328645,1.71922431021467
1.625,1.05,0.725,1.75308550809245,1.72729796207203
1.625,1.05,0.75,1.75815234248513,1.73500120506673
1.625,1.05,0.775,1.76289357088426,1.74237909066419
1.625,1.05,0.8,1.76753511419815,1.74946506466759
1.625,1.05,0.825,1.77192271948994,1.75625957334824
1.625,1.05,0.85,1.77616038589662,1.76266011474142
1.625,1.05,0.875,1.78021955907264,1.7687922157072
1.625,1.05,0.9,1.78406358006879,1.77459224177919
1.625,1.05,0.925,1.78769873151254,1.7800880565746
1.625,1.05,0.95,1.79124054173499,1.78534151210815
1.625,1.05,0.975,1.79460914177494,1.79031574079765
1.625,1.05,1,1.7977592373873,1.79500200708745
1.625,1.075,0.6,1.72921686157564,1.68730033443407
1.625,1.075,0.625,1.73510302454129,1.6961951474405
1.625,1.075,0.65,1.74085044686879,1.70494260475284
1.625,1.075,0.675,1.74643699114139,1.71351056864754
1.625,1.075,0.7,1.75186816165883,1.72186415359794
1.625,1.075,0.725,1.75706480040919,1.72994990455641
1.625,1.075,0.75,1.76211048289398,1.73766380956462
1.625,1.075,0.775,1.76693533722151,1.74509588582692
1.625,1.075,0.8,1.77156556261991,1.75219471952402
1.625,1.075,0.825,1.77598236927351,1.7590184713906
1.625,1.075,0.85,1.78022095494291,1.76543980018161
1.625,1.075,0.875,1.78426461712044,1.77156204752246
1.625,1.075,0.9,1.788142116884,1.77738850920806
1.625,1.075,0.925,1.79181804172891,1.7829237700671
1.625,1.075,0.95,1.79533496574709,1.78816622931003
1.625,1.075,0.975,1.79868663736824,1.79312683436908
1.625,1.075,1,1.80188279166242,1.79783857891438
1.625,1.1,0.6,1.73260874799241,1.68965897949831
1.625,1.1,0.625,1.73860651237835,1.69862507956557
1.625,1.1,0.65,1.74444002833027,1.70744663981445
1.625,1.1,0.675,1.74999961387307,1.71602928269326
1.625,1.1,0.7,1.75545267915472,1.72439263693835
1.625,1.1,0.725,1.76071109760742,1.73253094601824
1.625,1.1,0.75,1.76583072063112,1.74028991395742
1.625,1.1,0.775,1.77062047457449,1.74771922852002
1.625,1.1,0.8,1.77529757854885,1.75484438299649
1.625,1.1,0.825,1.77971852876436,1.76167329337223
1.625,1.1,0.85,1.78398357361215,1.76810290547589
1.625,1.1,0.875,1.7880656475143,1.77425604684581
1.625,1.1,0.9,1.79192975895321,1.78007657650029
1.625,1.1,0.925,1.79558245483368,1.78559204715463
1.625,1.1,0.95,1.79913752257911,1.79085604926218
1.625,1.1,0.975,1.80251711918893,1.79583915825896
1.625,1.1,1,1.80567906377434,1.8005367465125
1.625,1.125,0.6,1.73599523870456,1.69176157598557
1.625,1.125,0.625,1.74203607920224,1.7008312113969
1.625,1.125,0.65,1.7479148303174,1.7097383507692
1.625,1.125,0.675,1.75351782816608,1.71832707053509
1.625,1.125,0.7,1.75899911173544,1.72669788275262
1.625,1.125,0.725,1.76429460753561,1.7349055350146
1.625,1.125,0.75,1.769423281984,1.74271571122673
1.625,1.125,0.775,1.77423778301622,1.75013841853473
1.625,1.125,0.8,1.77892446975787,1.75728690305618
1.625,1.125,0.825,1.78337115022857,1.76413465373778
1.625,1.125,0.85,1.78763518058966,1.77057350435464
1.625,1.125,0.875,1.79172898129351,1.77675844195311
1.625,1.125,0.9,1.795599416885,1.78257162189394
1.625,1.125,0.925,1.79926221848018,1.78807389324072
1.625,1.125,0.95,1.80281933902704,1.79336321576908
1.625,1.125,0.975,1.80620510876617,1.79836746632374
1.625,1.125,1,1.80937420027035,1.80305185689008
1.625,1.15,0.6,1.73911947984946,1.69402098046594
1.625,1.15,0.625,1.74521446934585,1.70309175303654
1.625,1.15,0.65,1.75113036467278,1.71200448602498
1.625,1.15,0.675,1.75676463476487,1.72067033151535
1.625,1.15,0.7,1.76227661455738,1.72910460140866
1.625,1.15,0.725,1.76758641433106,1.73729820332506
1.625,1.15,0.75,1.77274963298004,1.74510473146774
1.625,1.15,0.775,1.77757961180646,1.75257765685721
1.625,1.15,0.8,1.78228563514451,1.75973573347352
1.625,1.15,0.825,1.78673374811535,1.766593451978
1.625,1.15,0.85,1.79102084528859,1.77304734753381
1.625,1.15,0.875,1.79512117418219,1.77921780098192
1.625,1.15,0.9,1.79900125091533,1.78505509392069
1.625,1.15,0.925,1.80266787490573,1.79058675420626
1.625,1.15,0.95,1.80623315135845,1.79585898389444
1.625,1.15,0.975,1.80962124485424,1.80084882298727
1.625,1.15,1,1.81279264383136,1.80555521831484
1.625,1.175,0.6,1.74219053672427,1.69593948156212
1.625,1.175,0.625,1.74832049333232,1.70510633944233
1.625,1.175,0.65,1.7542739838287,1.71409831151544
1.625,1.175,0.675,1.75994656104833,1.72276514890436
1.625,1.175,0.7,1.76548295135667,1.73120265892803
1.625,1.175,0.725,1.77082347961569,1.73946051418023
1.625,1.175,0.75,1.77599212280797,1.74731499426306
1.625,1.175,0.775,1.78084393655709,1.75477855247142
1.625,1.175,0.8,1.78555702229427,1.76195716006385
1.625,1.175,0.825,1.79002729231591,1.76883114227584
1.625,1.175,0.85,1.79431224086786,1.77529292634001
1.625,1.175,0.875,1.79842148092694,1.78149323063582
1.625,1.175,0.9,1.80230690038925,1.78732185577964
1.625,1.175,0.925,1.80598264603902,1.79283952792984
1.625,1.175,0.95,1.80954825780228,1.7981358759217
1.625,1.175,0.975,1.81294072951351,1.80314567348344
1.625,1.175,1,1.81611861948682,1.80783834669369
1.625,1.2,0.6,1.7451145490069,1.69797767996036
1.625,1.2,0.625,1.75124362792839,1.70713362262386
1.625,1.2,0.65,1.75719679686292,1.71610934550035
1.625,1.2,0.675,1.76295203468247,1.72487216125637
1.625,1.2,0.7,1.76852509103691,1.73339105069264
1.625,1.2,0.725,1.77385005780106,1.74161664062579
1.625,1.2,0.75,1.77900840287711,1.74945186646316
1.625,1.2,0.775,1.78392009597216,1.75698298597704
1.625,1.2,0.8,1.78862554270843,1.76416332899028
1.625,1.2,0.825,1.79310550535184,1.77105443616569
1.625,1.2,0.85,1.79739917418494,1.77753402418336
1.625,1.2,0.875,1.80149112030101,1.78370316606987
1.625,1.2,0.9,1.80540322028486,1.78956618132295
1.625,1.2,0.925,1.80910776337933,1.79513384511806
1.625,1.2,0.95,1.81265341670974,1.80040050000609
1.625,1.2,0.975,1.81602896940368,1.8053816119698
1.625,1.2,1,1.8192404493469,1.81010995963496
1.625,1.225,0.6,1.74781256841327,1.69976674130331
1.625,1.225,0.625,1.75401937314205,1.70901988148015
1.625,1.225,0.65,1.76003685144957,1.71808698789621
1.625,1.225,0.675,1.76576880757174,1.72682318518169
1.625,1.225,0.7,1.77135193137333,1.73531960452238
1.625,1.225,0.725,1.77673034919335,1.74362114867691
1.625,1.225,0.75,1.78193256980526,1.75151403266457
1.625,1.225,0.775,1.78681559096056,1.7590132657656
1.625,1.225,0.8,1.7915505027359,1.7662177530999
1.625,1.225,0.825,1.79604009154187,1.77311417823191
1.625,1.225,0.85,1.80034221932725,1.77959552729787
1.625,1.225,0.875,1.80446386236326,1.78580856715714
1.625,1.225,0.9,1.80836135743897,1.79165024664025
1.625,1.225,0.925,1.81204741677235,1.79718102467775
1.625,1.225,0.95,1.81561960690833,1.8024827759219
1.625,1.225,0.975,1.81901713498749,1.80749673852982
1.625,1.225,1,1.82220192184177,1.81219626771779
1.625,1.25,0.6,1.75047129895464,1.70164661021964
1.625,1.25,0.625,1.7566755226682,1.71088597096888
1.625,1.25,0.65,1.76269147059299,1.71993445005004
1.625,1.25,0.675,1.76849697141527,1.7287584240112
1.625,1.25,0.7,1.77411178955567,1.73732868316511
1.625,1.25,0.725,1.77947498504413,1.7455977549345
1.625,1.25,0.75,1.78466670993569,1.75347066317808
1.625,1.25,0.775,1.78960301496706,1.7610318379919
1.625,1.25,0.8,1.79432989958893,1.76823660898449
1.625,1.25,0.825,1.79882754458929,1.77514778055976
1.625,1.25,0.85,1.80313661042701,1.78164467341099
1.625,1.25,0.875,1.80724206150132,1.78782762795052
1.625,1.25,0.9,1.81116300018173,1.79370081715919
1.625,1.25,0.925,1.81487463214185,1.79927761354765
1.625,1.25,0.95,1.81842807382217,1.80455088870505
1.625,1.25,0.975,1.82180992982188,1.80953751433513
1.625,1.25,1,1.82502472751234,1.81427001629432
1.625,1.275,0.6,1.75292603072759,1.70328667119859
1.625,1.275,0.625,1.75919923545481,1.71261555471748
1.625,1.275,0.65,1.76527175144234,1.7217484358446
1.625,1.275,0.675,1.77105480324688,1.73054521236648
1.625,1.275,0.7,1.77667779702392,1.73909292942157
1.625,1.275,0.725,1.78208823769349,1.74743223984821
1.625,1.275,0.75,1.78731864557131,1.75535833176403
1.625,1.275,0.775,1.79222802434893,1.76288829312253
1.625,1.275,0.8,1.7969810028379,1.77011484655336
1.625,1.275,0.825,1.80148654301895,1.7770303341043
1.625,1.275,0.85,1.80580276513789,1.78352830008913
1.625,1.275,0.875,1.8099343532719,1.7897519160208
1.625,1.275,0.9,1.81384163129337,1.79560446372422
1.625,1.275,0.925,1.81753601284613,1.80114624648663
1.625,1.275,0.95,1.8211131721258,1.80645218641301
1.625,1.275,0.975,1.824514428636,1.81146928009212
1.625,1.275,1,1.82770467337488,1.81617437312756
1.625,1.3,0.6,1.75534868164974,1.70502243347512
1.625,1.3,0.625,1.76161811738484,1.71433541003662
1.625,1.3,0.65,1.76768827885062,1.72344801485014
1.625,1.3,0.675,1.77353695819221,1.73232572936384
1.625,1.3,0.7,1.77918743436313,1.74094095673495
1.625,1.3,0.725,1.78458317553402,1.74924791967037
1.625,1.3,0.75,1.78980317108885,1.75715356900262
1.625,1.3,0.775,1.79476013457931,1.76474072867962
1.625,1.3,0.8,1.79950492226262,1.77196648435855
1.625,1.3,0.825,1.80401719917776,1.77889476522917
1.625,1.3,0.85,1.80833895070651,1.78540637557816
1.625,1.3,0.875,1.81245545619909,1.79160096800534
1.625,1.3,0.9,1.81638342498405,1.7974825934035
1.625,1.3,0.925,1.82010060307903,1.80306695646376
1.625,1.3,0.95,1.82366021840779,1.80834555573596
1.625,1.3,0.975,1.82704699432848,1.81333657257023
1.625,1.3,1,1.83026415831346,1.81807230511926
1.625,1.325,0.6,1.75753932503469,1.70664454450115
1.625,1.325,0.625,1.76388075131401,1.71599257466844
1.625,1.325,0.65,1.77000307410755,1.72514553366081
1.625,1.325,0.675,1.77582231060832,1.73403110726292
1.625,1.325,0.7,1.78147885145118,1.74265033602956
1.625,1.325,0.725,1.78691310667423,1.75098510853668
1.625,1.325,0.75,1.79218081999447,1.75891231869017
1.625,1.325,0.775,1.79710614558149,1.76649665936143
1.625,1.325,0.8,1.80187956574387,1.77373656426554
1.625,1.325,0.825,1.80639010179942,1.78066488095176
1.625,1.325,0.85,1.81072730053641,1.78717812582811
1.625,1.325,0.875,1.81486807843773,1.79338893554219
1.625,1.325,0.9,1.81878294255396,1.79926626630111
1.625,1.325,0.925,1.82247950234024,1.8048365822572
1.625,1.325,0.95,1.82606563806777,1.81012557903607
1.625,1.325,0.975,1.82947060035586,1.81512855959093
1.625,1.325,1,1.83266121447993,1.81985478317911
1.625,1.35,0.6,1.7597992629635,1.70813436218048
1.625,1.35,0.625,1.76612556377969,1.71751248468743
1.625,1.35,0.65,1.77224277652669,1.72668179716833
1.625,1.35,0.675,1.77812874629196,1.73560691213507
1.625,1.35,0.7,1.78380983543441,1.74426166489793
1.625,1.35,0.725,1.78923343478232,1.75260179428542
1.625,1.35,0.75,1.79447750363196,1.76053602186189
1.625,1.35,0.775,1.79945190399956,1.7681457510686
1.625,1.35,0.8,1.80421172342408,1.77538961839526
1.625,1.35,0.825,1.80873616833521,1.78233255544588
1.625,1.35,0.85,1.8130684214023,1.7888567388725
1.625,1.35,0.875,1.81719401258912,1.79506117902173
1.625,1.35,0.9,1.82112758096535,1.80094981993094
1.625,1.35,0.925,1.824849092358,1.80654046914569
1.625,1.35,0.95,1.82841360190277,1.811823349132
1.625,1.35,0.975,1.83180420603505,1.81681785847679
1.625,1.35,1,1.83502300401265,1.82155608559592
1.625,1.375,0.6,1.76179967118163,1.7096371217373
1.625,1.375,0.625,1.76819166329467,1.71904452229282
1.625,1.375,0.65,1.77435588221278,1.72824878958414
1.625,1.375,0.675,1.78021314288,1.73718074048867
1.625,1.375,0.7,1.78589852023581,1.74583884317395
1.625,1.375,0.725,1.79135704965636,1.75420299707133
1.625,1.375,0.75,1.79664474272626,1.76215521976474
1.625,1.375,0.775,1.80158890427592,1.7697622853689
1.625,1.375,0.8,1.80637467124797,1.77701854282754
1.625,1.375,0.825,1.81089679877805,1.78396097376099
1.625,1.375,0.85,1.81524300638555,1.79048592384974
1.625,1.375,0.875,1.81939067317422,1.79670437933388
1.625,1.375,0.9,1.82331163792236,1.80258912397493
1.625,1.375,0.925,1.82701341609461,1.80816688710618
1.625,1.375,0.95,1.83060252271032,1.81345850958814
1.625,1.375,0.975,1.83400974894575,1.81846341668025
1.625,1.375,1,1.83720359805456,1.82319302870552
1.625,1.4,0.6,1.76386917701631,1.71100853834275
1.625,1.4,0.625,1.77024529615237,1.7204444046574
1.625,1.4,0.65,1.77640354497565,1.72966398032102
1.625,1.4,0.675,1.7823218871949,1.73863102117147
1.625,1.4,0.7,1.78802939750606,1.74732062452498
1.625,1.4,0.725,1.79347696740565,1.75568988848553
1.625,1.4,0.75,1.7987416413815,1.76364915471559
1.625,1.4,0.775,1.80373083751544,1.77127856076522
1.625,1.4,0.8,1.8085033420313,1.77853811959116
1.625,1.4,0.825,1.81303795262795,1.78549365752848
1.625,1.4,0.85,1.81737893683697,1.79202862095838
1.625,1.4,0.875,1.82151202270258,1.79824142175308
1.625,1.4,0.9,1.82545005274063,1.80413590636451
1.625,1.4,0.925,1.82917493902458,1.80973178557571
1.625,1.4,0.95,1.83274332404266,1.81501809905719
1.625,1.4,0.975,1.83613689175727,1.82001537440375
1.625,1.4,1,1.83935675974354,1.82475550395611
1.625,1.425,0.6,1.76569908178339,1.71239912639437
1.625,1.425,0.625,1.77213553827219,1.72185986655554
